关于「官员激励与治理」：预算约束是中国未来行政治理面临的一个重要议题…？	预算约束是中国未来行政治理面临的一个重要议题，否则，地方政府不顾自己行为可能带来的财政和金融后果，最后积累成庞大的债务问题，逼迫中央埋单，这个后果将不堪设想。近年来各地房地产价格增长迅速，在这个过程中，地方政府是极为重如前面第6章第5节所讨论的那样，对于大多数市县来说，<br>— 周黎安 · 《转型中的地方政府》 · p380	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：方财政收入最重要的来源。土地财政运作的基本模式是…？	方财政收入最重要的来源。土地财政运作的基本模式是，地方政府通过各种手段征用土地，形成土地储备，然后通过招、拍、挂出让。这个过程中，地方政府成立各种政策性投资公司，以手中的土地为抵押向银行贷款，进行城市基础设施改造或旧城改造，改善城市的居住<br>— 周黎安 · 《转型中的地方政府》 · p380	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：力是中国区别于许多发展中国家（如印度、巴西、俄罗斯）的显著特征…？	力是中国区别于许多发展中国家（如印度、巴西、俄罗斯）的显著特征，也是中国过去30多年取得令人瞩目的经济高速增长的制度基础。虽然我们在这些方面确实看到了举国体制的优势，但是在另外一些方面，比如食品安全、安全生产、扫黄和打击盗版、地方保护主义、环<br>— 周黎安 · 《转型中的地方政府》 · p381	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：理解中国国家治理能力强弱的关键在于…？	理解中国国家治理能力强弱的关键在于，横向晋升竞争和纵向行政发包两者之间在本质上是互补关系（周黎安，2008）。在多个承包方面对一个共同发包方（发包方可以决定承包方的未来地位和报酬）的情形下，横向晋升竞争通过奖惩规则和相对绩效评估为承包方提供了强<br>— 周黎安 · 《转型中的地方政府》 · p383	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：长期表现不佳，一个重要原因是集体项目相比个人项目单个运动员的能力不容易衡量和体现…？	长期表现不佳，一个重要原因是集体项目相比个人项目单个运动员的能力不容易衡量和体现，导致锦标赛效应弱化。社会维稳也是一个饱受争议的领域。一方面，对于地方官员来说，社会维稳属于“一票否<br>— 周黎安 · 《转型中的地方政府》 · p384	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：非常关键的一点，从委托人来说也存在一个常态绩效考核（多任务但突出硬指标）和临时性…？	非常关键的一点，从委托人来说也存在一个常态绩效考核（多任务但突出硬指标）和临时性聚焦（单项考核）的权衡，因为承包方不可能把精力都放在运动治理的单项上，日常的常态考核才是关键。了下级政府对于专项治理行动的应付策略、消极态度和形式主义。关于地方政府在区域经济发展中的作用，经济学文献区分“帮助之<br>— 周黎安 · 《转型中的地方政府》 · p387	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：由这个讨论引发的一个重要的结论是…？	由这个讨论引发的一个重要的结论是，地方主要领导的领导力（leadership）是重要的，即地方领导对职能部门的横向整合、纵向制约和控制能力对一个地区的经济发展极为重要，关系到政府从掠夺之手到帮助之手的转换。[1] 我这里使用的“全能型政府”一词的含义也许和政治学的定义<br>— 周黎安 · 《转型中的地方政府》 · p387	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：第2章我们提出了一个关于行政发包程度和范围如何决定的概念框架…？	第2章我们提出了一个关于行政发包程度和范围如何决定的概念框架，强调有两大类因素在起作用。一类因素与公共服务的需求有关，涉及公众或公共服务对象对政府服务的质量要求以及这些质量要求对发包人形成的责任压力；<br>— 周黎安 · 《转型中的地方政府》 · p404	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：然而，一个重要的问题是，这种系统转型能否真正完成中国政府治理的现代性…？	然而，一个重要的问题是，这种系统转型能否真正完成中国政府治理的现代性？或者说，在从传统性向现代性转变的过程中，有哪些可能的瓶颈和阻力？在新中国的历史上，中央与地方的关系经常处于集权—分权的循环之<br>— 周黎安 · 《转型中的地方政府》 · p406	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：[7] 而造成行政分权两难困境的关键在于我国行政政府体制中信息获取与监督的性质…？	[7] 而造成行政分权两难困境的关键在于我国行政政府体制中信息获取与监督的性质，即中央政府主要依靠自上而下收集有关地方政府施政的信息，形成垂直监督和控制，而较少利<br>— 周黎安 · 《转型中的地方政府》 · p406	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：[9] 民主政体消解前述的分权的两难困境的关键在于…？	[9] 民主政体消解前述的分权的两难困境的关键在于，监督和控制地方政府的功能不再唯一地由中央或上一级政府完成，而是借助了最有发言权的公众的评价和判断，通过选举投票来表达。当然，相对独立的司法对政府行为的监督和制约也不可或缺。<br>— 周黎安 · 《转型中的地方政府》 · p407	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：好地符合老百姓的利益，我们认为要进一步完善两个机制：第一个是建立来自政府服务受众…？	好地符合老百姓的利益，我们认为要进一步完善两个机制：第一个是建立来自政府服务受众的信息反馈机制，这些反馈信息可以传递给上级部门，也可以由一个公共平台曝光出来。这在当今移动互联和大数据时代是完全可能做到的，企业和个人如果遇到政府的不公正待遇，<br>— 周黎安 · 《转型中的地方政府》 · p408	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：选举甚至在一定范围内的竞选成为地方官员职务任免的一个重要方式…？	选举甚至在一定范围内的竞选成为地方官员职务任免的一个重要方式，使得地方官员必须关注民生，提高公共服务水平，而非仅仅以推动经济增长为唯一目标。[11] 再次，传统的激励型财政将向公共财政过渡，尤其是传统的形形色色的“预算包干制”将逐渐取消，财政预算<br>— 周黎安 · 《转型中的地方政府》 · p410	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：容和方式上有重要的分歧，这是项目搁浅的一个重要原因…？	容和方式上有重要的分歧，这是项目搁浅的一个重要原因。原因是，绿色GDP核算遇到了来自一些地方政府的阻力。因为一些地方官员担心如果扣除环境成本损失，这些地区的GDP增长会大打折扣。而，当绿色GDP评价体系遇到重重阻力而搁浅之时，为了治理中国环境<br>— 周黎安 · 《转型中的地方政府》 · p411	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：需要强调的是，我们在现实生活中所观察到的形形色色的激励手段都可以认为是下述基本激…？	需要强调的是，我们在现实生活中所观察到的形形色色的激励手段都可以认为是下述基本激励工具的直接应用或某种搭配和变种。1. 激励契约激励契约（incentive contracts）是委托人为了引导代理人更加努力<br>— 周黎安 · 《转型中的地方政府》 · p416	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：资加奖金制，一个重要原因是相对来说政府部门的产出难以准确衡第三…？	资加奖金制，一个重要原因是相对来说政府部门的产出难以准确衡第三，如果代理人规避风险的倾向较为严重，那么应该给予其较弱的由于产出会受到一些随机因素的影响，所以代理人的努力和产出并不是一一对应的关系。如果给予代理人强激励，即将产出和报酬<br>— 周黎安 · 《转型中的地方政府》 · p418	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：需要强调的是，效率工资作为一种激励方式与激励契约的区别在于…？	需要强调的是，效率工资作为一种激励方式与激励契约的区别在于，前者不需要将工资与工人的绩效挂钩，也不需要工人的绩效可以观察<br>— 周黎安 · 《转型中的地方政府》 · p421	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：因此某种区别于市场的某种组织安排或者是治理结构（governancestruct…？	因此某种区别于市场的某种组织安排或者是治理结构（governancestructure），如长期契约、企业联盟或企业自己生产，就会出现，代替单纯的现货交易（spot-market transaction）。这些非市场的治理结构可以对专用性投资进行事后的保护，防止机会主义行为对事前投<br>— 周黎安 · 《转型中的地方政府》 · p424	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：的优势是解释中国改革成功，而苏联改革失败的一个重要原因…？	的优势是解释中国改革成功，而苏联改革失败的一个重要原因。金、钱颖一和许成钢（Maskin, Qian and Xu, 2000）一文尝试了用激励的观点来论述M型组织的优势：由于M型组织中，各事业部之间有很高的相似性，因此公司总部可以让各部门进行标杆竞争来更好地激励事业部经理。<br>— 周黎安 · 《转型中的地方政府》 · p427	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：果我们认为为了做出一个好的决策，必须花费一些投入…？	果我们认为为了做出一个好的决策，必须花费一些投入，如收集信息、集思广益、认真思考和权衡，那么，决策权的归属就决定了决策投入的收益是否受到保护。如果决策权在上级，下属对于做出一个好的决策的激励就会下降，因为他（她）辛辛苦苦提出的决策建议可能<br>— 周黎安 · 《转型中的地方政府》 · p428	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：不同于Hart、Shleifer和Vishny（1997）的关于政府边界的定义（…？	不同于Hart、Shleifer和Vishny（1997）的关于政府边界的定义（周黎安，2016）。笔者认为，政府组织的边界是由官僚组织内部上下级职位系列的晋升链条所决定。自下而上的晋升链条断于何处，官僚制<br>— 周黎安 · 《转型中的地方政府》 · p431	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：笔者认为，政府组织的边界是由官僚组织内部上下级职位系列的晋升链条所决定…？	笔者认为，政府组织的边界是由官僚组织内部上下级职位系列的晋升链条所决定。自下而上的晋升链条断于何处，官僚制就止于何处，晋升链条的最顶端定义了行政组织的最高权威，晋升链<br>— 周黎安 · 《转型中的地方政府》 · p431	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：以晋升序列作为识别政府组织边界的标准…？	以晋升序列作为识别政府组织边界的标准，区别于Hart、Shleifer和Vishny（1997）所强调的资产所有权的标准，便于准确认识中国官僚组织的边界。我们知道，明清时期官吏分途，胥吏虽然从事政府事务，但没有晋升希望，被排除在正式的官僚体制之外，从官至吏由行<br>— 周黎安 · 《转型中的地方政府》 · p432	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：Tirole（1994），这是由政府治理区别于企业治理的一些技术特征决政府在以下…？	Tirole（1994），这是由政府治理区别于企业治理的一些技术特征决政府在以下几个方面和私人企业存在着差异：第一，政府面临着多个维度的目标；相比之下，企业的经营目标非常明确，就是追求利润最大化。<br>— 周黎安 · 《转型中的地方政府》 · p433	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：发包，既区别于传统的韦伯意义上的官僚制…？	发包，既区别于传统的韦伯意义上的官僚制，又不同于西方新公共管理中的发包制——即政府向市场的外部发包。A.3 政府间关系：分权与财政联邦主义如果像传统经济学假定的那样，中央政府能够完全根据居民的偏好、经济中的产品和服务总量以及资源禀赋提供公共产品，从而实现社会<br>— 周黎安 · 《转型中的地方政府》 · p436	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：邦主义（有时也称之为保护市场的财政联邦主义）的主要观点…？	邦主义（有时也称之为保护市场的财政联邦主义）的主要观点。先，他们质疑了以往政府是公民福利的最大化者的假设。政府和政府官员都有自己的物质利益，和企业经理人相类似，政府官员只要缺乏约束就会有寻租行为，所以必须要有一个有效的政府治理结构来实现官员利益和地方居民福利之间的激励相容。<br>— 周黎安 · 《转型中的地方政府》 · p438	周黎安 转型中的地方政府 官员激励与治理 命题
关于「官员激励与治理」：它是博弈论中的一个重要概念，是指符合序贯理性（sequential ration…？	它是博弈论中的一个重要概念，是指符合序贯理性（sequential rationality）要求的承诺。政府间的关系，政企关系以及转型经济中出现的很多问题，都可以从承诺的可信性方面加以研举例来讲，著名社会主义经济学家科尔奈曾经提出过著名的“预算软<br>— 周黎安 · 《转型中的地方政府》 · p439	周黎安 转型中的地方政府 官员激励与治理 命题
关于「经济（284条）」：* 这是习近平在中央全面深化改革领导小组第四次会议上的讲话要点…？	* 这是习近平在中央全面深化改革领导小组第四次会议上的讲话要点<br>— 习近平 · 《习近平谈治国理政·第二卷》 · p100	习近平 习近平谈治国理政第二 经济284条 命题
关于「经济（284条）」：* 这是习近平在中央全面深化改革领导小组第三十六次会议上的讲话要点…？	* 这是习近平在中央全面深化改革领导小组第三十六次会议上的讲话要点<br>— 习近平 · 《习近平谈治国理政·第二卷》 · p110	习近平 习近平谈治国理政第二 经济284条 命题
关于「经济（284条）」：三、推动广大非公有制经济人士做合格的中国特色社会主义事业建设者…？	三、推动广大非公有制经济人士做合格的中国特色社会主义事业建设者<br>— 习近平 · 《习近平谈治国理政·第二卷》 · p253	习近平 习近平谈治国理政第二 经济284条 命题
关于「政治（107条）」：提出了更高要求，而且在民主、法治、公平、正义、安全、环境等方面的要求日益增长…？	提出了更高要求，而且在民主、法治、公平、正义、安全、环境等方面的要求日益增长<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p9	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：推进诚信建设和志愿服务制度化，强化社会责任意识、规则意识、奉献意识…？	推进诚信建设和志愿服务制度化，强化社会责任意识、规则意识、奉献意识<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p18	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：批评，坚持惩前毖后、治病救人，运用监督执纪“四种形态”，抓早抓小、防微杜渐…？	批评，坚持惩前毖后、治病救人，运用监督执纪“四种形态”，抓早抓小、防微杜渐<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p25	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：既要政治过硬，也要本领高强，并就全面增强执政本领提出了具体要求…？	既要政治过硬，也要本领高强，并就全面增强执政本领提出了具体要求<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p32	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：会制度是坚持党的领导、人民当家作主、依法治国有机统一的根本政治制度安排…？	会制度是坚持党的领导、人民当家作主、依法治国有机统一的根本政治制度安排<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p89	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：制度、推进国家治理体系和治理能力现代化，运用制度威力应对风险挑战的冲击…？	制度、推进国家治理体系和治理能力现代化，运用制度威力应对风险挑战的冲击<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p101	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：社会主义制度、推进国家治理体系和治理能力现代化的领导提出要求…？	社会主义制度、推进国家治理体系和治理能力现代化的领导提出要求<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p103	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：水林田湖草系统治理，强化大气、水、土壤污染防治，让湖北天更蓝、地更绿、水更清…？	水林田湖草系统治理，强化大气、水、土壤污染防治，让湖北天更蓝、地更绿、水更清<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p118	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：等部门主要负责同志，中共中央政治局委员、国务院副总理胡春华先后发言…？	等部门主要负责同志，中共中央政治局委员、国务院副总理胡春华先后发言<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p127	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：管辖范围，健全完善诉讼规则，构建统一诉讼平台，推动网络空间治理法治化…？	管辖范围，健全完善诉讼规则，构建统一诉讼平台，推动网络空间治理法治化<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p177	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：则问题上，全党全国必须保持高度的思想自觉、政治自觉、行动自觉，丝毫不能动摇…？	则问题上，全党全国必须保持高度的思想自觉、政治自觉、行动自觉，丝毫不能动摇<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p194	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：建设、防控重大风险、加强法治保障、增强国家安全意识等方面工作…？	建设、防控重大风险、加强法治保障、增强国家安全意识等方面工作<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p216	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：减轻企业负担，加快推进涉企行政事业性收费零收费，降低企业成本…？	减轻企业负担，加快推进涉企行政事业性收费零收费，降低企业成本<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p253	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：管理水平，完善法人治理结构，鼓励有条件的民营企业建立现代企业制度…？	管理水平，完善法人治理结构，鼓励有条件的民营企业建立现代企业制度<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p254	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：础上，加快养老保险全国统筹进度，在全国范围内实现制度统一和区域间互助共济…？	础上，加快养老保险全国统筹进度，在全国范围内实现制度统一和区域间互助共济<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p257	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：坚持和发展中国特色社会主义更加需要依靠法治，更加需要加强党对全面依法治国的领导…？	坚持和发展中国特色社会主义更加需要依靠法治，更加需要加强党对全面依法治国的领导<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p260	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：委员会各协调小组要在各自领域发挥作用，加强对相关领域法治工作的协调…？	委员会各协调小组要在各自领域发挥作用，加强对相关领域法治工作的协调<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p261	习近平 习近平谈治国理政第三 政治107条 命题
关于「政治（107条）」：向发力，积极围绕贯彻落实党和国家重要决策部署情况开展民主监督…？	向发力，积极围绕贯彻落实党和国家重要决策部署情况开展民主监督<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p266	习近平 习近平谈治国理政第三 政治107条 命题
关于「文化（63条）」：[26 )见本书《切实把思想统一到党的十八届三中全会精神土来》注[4 )…？	[26 )见本书《切实把思想统一到党的十八届三中全会精神土来》注[4 )<br>— 习近平 · 《习近平谈治国理政·第一卷》 · p227	习近平 习近平谈治国理政第一 文化63条 命题
关于「文化（63条）」：(2J 见本书《青年要自觉践行社会主义核心价值观》注[ 11 J…？	(2J 见本书《青年要自觉践行社会主义核心价值观》注[ 11 J<br>— 习近平 · 《习近平谈治国理政·第一卷》 · p317	习近平 习近平谈治国理政第一 文化63条 命题
关于「文化（63条）」：全屏障体系，构建生态廊道和生物多样性保护网络，提升生态系统质量和稳定性…？	全屏障体系，构建生态廊道和生物多样性保护网络，提升生态系统质量和稳定性<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p21	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：商化解分歧，统筹应对传统和非传统安全威胁，反对一切形式的恐怖主义…？	商化解分歧，统筹应对传统和非传统安全威胁，反对一切形式的恐怖主义<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p23	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：众一心推动实现“两个一百年”奋斗目标、实现中华民族伟大复兴中国梦的强大力量…？	众一心推动实现“两个一百年”奋斗目标、实现中华民族伟大复兴中国梦的强大力量<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p30	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：要向传统学又要向现代学，努力成为兼收并蓄、融会贯通的通达之才…？	要向传统学又要向现代学，努力成为兼收并蓄、融会贯通的通达之才<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p32	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：——学习马克思，就要学习和实践马克思主义关于坚守人民立场的思想…？	——学习马克思，就要学习和实践马克思主义关于坚守人民立场的思想<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p48	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：——学习马克思，就要学习和实践马克思主义关于生产力和生产关系的思想…？	——学习马克思，就要学习和实践马克思主义关于生产力和生产关系的思想<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p48	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：——学习马克思，就要学习和实践马克思主义关于人与自然关系的思想…？	——学习马克思，就要学习和实践马克思主义关于人与自然关系的思想<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p49	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：坚持用新时代中国特色社会主义思想武装头脑，经常对表对标，及时校准偏差…？	坚持用新时代中国特色社会主义思想武装头脑，经常对表对标，及时校准偏差<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p74	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：题和重大任务、需要采取的重要举措等提出了不少有价值的意见和建议…？	题和重大任务、需要采取的重要举措等提出了不少有价值的意见和建议<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p101	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：结底就是中国共产党必须始终为中国人民谋幸福、为中华民族谋复兴…？	结底就是中国共产党必须始终为中国人民谋幸福、为中华民族谋复兴<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p136	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：找”的要求，交流思想、检视问题、深刻剖析，开展批评和自我批评…？	找”的要求，交流思想、检视问题、深刻剖析，开展批评和自我批评<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p139	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：会议指出，进一步推进移风易俗、建设文明乡风是实施乡村振兴战略的重要内容…？	会议指出，进一步推进移风易俗、建设文明乡风是实施乡村振兴战略的重要内容<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p183	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：要加强舆论引导，正确宣传党和国家大政方针，对一些错误说法要及时澄清…？	要加强舆论引导，正确宣传党和国家大政方针，对一些错误说法要及时澄清<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p254	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：主义教育摆在更加突出的位置，把爱我中华的种子埋入每个孩子的心灵深处…？	主义教育摆在更加突出的位置，把爱我中华的种子埋入每个孩子的心灵深处<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p271	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：中心的创作导向，坚持营造风清气正的网络空间，坚持讲好中国故事、传播好中国声音…？	中心的创作导向，坚持营造风清气正的网络空间，坚持讲好中国故事、传播好中国声音<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p276	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：两岸同胞要共同传承中华优秀传统文化，推动其实现创造性转化、创新性发展…？	两岸同胞要共同传承中华优秀传统文化，推动其实现创造性转化、创新性发展<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p344	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：为更好推进人类文明进步事业，我们必须登高望远，正确认识和把握世界大势和时代潮流…？	为更好推进人类文明进步事业，我们必须登高望远，正确认识和把握世界大势和时代潮流<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p359	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：我们要传播重和平、尚和谐、求真知的理念，办好中阿文明对话暨去极端化圆桌会议…？	我们要传播重和平、尚和谐、求真知的理念，办好中阿文明对话暨去极端化圆桌会议<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p385	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：要当口号喊，要真正落实到思想和行动上，不能做“不知有汉，无论魏晋”的桃花源中人…？	要当口号喊，要真正落实到思想和行动上，不能做“不知有汉，无论魏晋”的桃花源中人<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p422	习近平 习近平谈治国理政第三 文化63条 命题
关于「文化（63条）」：思想，在深化认识中提高认识，切实增强贯彻落实的思想自觉和行动自觉…？	思想，在深化认识中提高认识，切实增强贯彻落实的思想自觉和行动自觉<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p422	习近平 习近平谈治国理政第三 文化63条 命题
关于「社会（46条）」：而为、量力而行，落实各项惠民政策，做好普惠性、基础性、兜底性民生建设…？	而为、量力而行，落实各项惠民政策，做好普惠性、基础性、兜底性民生建设<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p53	习近平 习近平谈治国理政第三 社会46条 命题
关于「社会（46条）」：加强应急管理和能力建设，切实保障人民群众生命财产安全摆到重要位置…？	加强应急管理和能力建设，切实保障人民群众生命财产安全摆到重要位置<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p87	习近平 习近平谈治国理政第三 社会46条 命题
关于「社会（46条）」：加强社区治理体系建设，坚持精准扶贫精准脱贫，推进民生保障精准化精细化…？	加强社区治理体系建设，坚持精准扶贫精准脱贫，推进民生保障精准化精细化<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p118	习近平 习近平谈治国理政第三 社会46条 命题
关于「社会（46条）」：估，确保脱贫过程扎实、脱贫结果真实，使脱贫攻坚成效经得起实践和历史检验…？	估，确保脱贫过程扎实、脱贫结果真实，使脱贫攻坚成效经得起实践和历史检验<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p156	习近平 习近平谈治国理政第三 社会46条 命题
关于「社会（46条）」：首位，聚焦深度贫困地区，扎实推进各项工作，全面打好脱贫攻坚战…？	首位，聚焦深度贫困地区，扎实推进各项工作，全面打好脱贫攻坚战<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p159	习近平 习近平谈治国理政第三 社会46条 命题
关于「社会（46条）」：今后3 年，要先把建档立卡贫困人口中需要搬迁的应搬尽搬，同步搬迁的逐步实施…？	今后3 年，要先把建档立卡贫困人口中需要搬迁的应搬尽搬，同步搬迁的逐步实施<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p160	习近平 习近平谈治国理政第三 社会46条 命题
关于「社会（46条）」：会上提出脱贫攻坚要重点解决“扶持谁”、“谁来扶”、“怎么扶”、“如何退”4 个问…？	会上提出脱贫攻坚要重点解决“扶持谁”、“谁来扶”、“怎么扶”、“如何退”4 个问题<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p170	习近平 习近平谈治国理政第三 社会46条 命题
关于「社会（46条）」：就一直想着落成后要来看一看，今天如愿以偿了，确实深受教育和鼓舞…？	就一直想着落成后要来看一看，今天如愿以偿了，确实深受教育和鼓舞<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p390	习近平 习近平谈治国理政第三 社会46条 命题
关于「社会（46条）」：要坚决查处医疗机构内外勾结欺诈骗保行为，建立和强化长效监管机制…？	要坚决查处医疗机构内外勾结欺诈骗保行为，建立和强化长效监管机制<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p426	习近平 习近平谈治国理政第三 社会46条 命题
关于「生态（25条）」：染管控和修复，加强农业面源污染防治，开展农村人居环境整治行动…？	染管控和修复，加强农业面源污染防治，开展农村人居环境整治行动<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p21	习近平 习近平谈治国理政第三 生态25条 命题
关于「生态（25条）」：推动形成人与自然和谐发展现代化建设新格局，为保护生态环境作出我们这代人的努力…？	推动形成人与自然和谐发展现代化建设新格局，为保护生态环境作出我们这代人的努力<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p21	习近平 习近平谈治国理政第三 生态25条 命题
关于「生态（25条）」：完善农村生活设施，打造农民安居乐业的美丽家园，让良好生态成为乡村振兴支撑点…？	完善农村生活设施，打造农民安居乐业的美丽家园，让良好生态成为乡村振兴支撑点<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p234	习近平 习近平谈治国理政第三 生态25条 命题
关于「生态（25条）」：港口、完善的现代海洋产业体系、绿色可持续的海洋生态环境，为海洋强国建设作出贡献…？	港口、完善的现代海洋产业体系、绿色可持续的海洋生态环境，为海洋强国建设作出贡献<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p234	习近平 习近平谈治国理政第三 生态25条 命题
关于「生态（25条）」：问题，坚决打好污染防治攻坚战，推动我国生态文明建设迈上新台阶…？	问题，坚决打好污染防治攻坚战，推动我国生态文明建设迈上新台阶<br>— 习近平 · 《习近平谈治国理政·第三卷》 · p320	习近平 习近平谈治国理政第三 生态25条 命题
