填空：`1992—1993年` | 鉴于1992—1993年中国金融秩…（1993年相关）	`1992—1993年` | 鉴于1992—1993年中国金融秩<br>— 《转型中的地方政府》 · p124	转型中的地方政府 数据 quantitative
填空：`1993—1996年` | 贷，导致经济过热，1993—1996年的严重的通货膨胀就是一个突出的…（1996年相关）	`1993—1996年` | 贷，导致经济过热，1993—1996年的严重的通货膨胀就是一个突出的<br>— 《转型中的地方政府》 · p124	转型中的地方政府 数据 quantitative
填空：`2000—2007年` | 央财政支出中的比例，2000—2007年美国联邦专项项目支出平均占联…（2007年相关）	`2000—2007年` | 央财政支出中的比例，2000—2007年美国联邦专项项目支出平均占联<br>— 《转型中的地方政府》 · p131	转型中的地方政府 数据 quantitative
填空：`1950—1978年` | 但是，仔细考察1950—1978年中央—地方财政关系…（1978年相关）	`1950—1978年` | 但是，仔细考察1950—1978年中央—地方财政关系<br>— 《转型中的地方政府》 · p143	转型中的地方政府 数据 quantitative
填空：`1966—1967年` | 1966—1967年延续过…（1967年相关）	`1966—1967年` | 1966—1967年延续过<br>— 《转型中的地方政府》 · p148	转型中的地方政府 数据 quantitative
填空：`1971—1973年` | 在1971—1973年期间，中央对省、直辖市、自治区实行收支包…（1973年相关）	`1971—1973年` | 在1971—1973年期间，中央对省、直辖市、自治区实行收支包<br>— 《转型中的地方政府》 · p149	转型中的地方政府 数据 quantitative
填空：`1973—1975年` | 服这些问题，1973—1975年，一些地区（华北、东北地区和江苏省）…（1975年相关）	`1973—1975年` | 服这些问题，1973—1975年，一些地区（华北、东北地区和江苏省）<br>— 《转型中的地方政府》 · p149	转型中的地方政府 数据 quantitative
填空：`1953—1977年` | 图4.1给出了1953—1977年地方财政收入和支出占全国财政收支比例…（1977年相关）	`1953—1977年` | 图4.1给出了1953—1977年地方财政收入和支出占全国财政收支比例的<br>— 《转型中的地方政府》 · p150	转型中的地方政府 数据 quantitative
填空：`1951—1952年` | 方财政体制尚未建立，而1951—1952年，行政大区还未撤销。…（1952年相关）	`1951—1952年` | 方财政体制尚未建立，而1951—1952年，行政大区还未撤销。<br>— 《转型中的地方政府》 · p150	转型中的地方政府 数据 quantitative
填空：`1953—1957年` | 财政收入还是支出看，1953—1957年代表了中央集权的财政体制，…（1957年相关）	`1953—1957年` | 财政收入还是支出看，1953—1957年代表了中央集权的财政体制，<br>— 《转型中的地方政府》 · p150	转型中的地方政府 数据 quantitative
填空：`1958—1959年` | 1958—1959年则是财政体制从集权走向分权的重要转折点。…（1959年相关）	`1958—1959年` | 1958—1959年则是财政体制从集权走向分权的重要转折点。<br>— 《转型中的地方政府》 · p150	转型中的地方政府 数据 quantitative
填空：`1958—1959年` | 出方面，1958—1959年地方的支出比例从1953—1957年不足3…（关键百分比数据）	`1958—1959年` | 出方面，1958—1959年地方的支出比例从1953—1957年不足30%跳跃到<br>— 《转型中的地方政府》 · p150	转型中的地方政府 数据 quantitative
填空：`1961—1962年` | 50%以上，虽然1961—1962年有所下降…（关键百分比数据）	`1961—1962年` | 50%以上，虽然1961—1962年有所下降，但之后的年份就再也没有回到<br>— 《转型中的地方政府》 · p150	转型中的地方政府 数据 quantitative
填空：`1953—1957年` | 财源最重要角色…（关键百分比数据）	`1953—1957年` | 财源最重要角色，从1953—1957年的20%升至70%以上，1971年之后高<br>— 《转型中的地方政府》 · p150	转型中的地方政府 数据 quantitative
填空：`1953—1976年` | 是1953—1976年期间中国财政预算体制的基本特征。…（1976年相关）	`1953—1976年` | 是1953—1976年期间中国财政预算体制的基本特征。<br>— 《转型中的地方政府》 · p153	转型中的地方政府 数据 quantitative
填空：`1953—1978` | 1979年和1980年两年的财政赤字即高达204亿…（1979年数据）	`1953—1978` | 1979年和1980年两年的财政赤字即高达204亿，接近于1953—1978<br>— 《转型中的地方政府》 · p157	转型中的地方政府 数据 quantitative
填空：`1973—1975年` | 例包干”模式在1973—1975年期间就被东北、华北和江苏尝试过，第…（1975年相关）	`1973—1975年` | 例包干”模式在1973—1975年期间就被东北、华北和江苏尝试过，第<br>— 《转型中的地方政府》 · p157	转型中的地方政府 数据 quantitative
填空：`1980—1993年` | 回顾1980—1993年的财政体制改革，我们需要指出，以分灶吃饭为特…（1993年相关）	`1980—1993年` | 回顾1980—1993年的财政体制改革，我们需要指出，以分灶吃饭为特<br>— 《转型中的地方政府》 · p159	转型中的地方政府 数据 quantitative
填空：`1982—2010年` | 表4.1列举了自1982—2010年以来中国地方政府预算外收入历年的数…（2010年相关）	`1982—2010年` | 表4.1列举了自1982—2010年以来中国地方政府预算外收入历年的数额<br>— 《转型中的地方政府》 · p168	转型中的地方政府 数据 quantitative
填空：`1987—2010年` | 1987—2010年的预算外收入数据，可以发现，各省在此期间平均的预…（2010年相关）	`1987—2010年` | 1987—2010年的预算外收入数据，可以发现，各省在此期间平均的预<br>— 《转型中的地方政府》 · p169	转型中的地方政府 数据 quantitative
填空：`1980—1985年` | 在1980—1985年“划分收支、分级包干”时期，实行“划分收支、分…（1985年相关）	`1980—1985年` | 在1980—1985年“划分收支、分级包干”时期，实行“划分收支、分<br>— 《转型中的地方政府》 · p172	转型中的地方政府 数据 quantitative
填空：`1985—1988年` | 1985—1988年，中央对省原打算实行“划分税种，核定收支，分级包…（1988年相关）	`1985—1988年` | 1985—1988年，中央对省原打算实行“划分税种，核定收支，分级包<br>— 《转型中的地方政府》 · p173	转型中的地方政府 数据 quantitative
填空：`1980—1993年` | 张闫龙（2006）提供了财政包干制时期（1980—1993年）某个省以…（1993年相关）	`1980—1993年` | 张闫龙（2006）提供了财政包干制时期（1980—1993年）某个省以下<br>— 《转型中的地方政府》 · p174	转型中的地方政府 数据 quantitative
填空：`1994—2012年` | 方面的一个尝试，下面我们基于这项研究对中国1994—2012年省、…（2012年相关）	`1994—2012年` | 方面的一个尝试，下面我们基于这项研究对中国1994—2012年省、<br>— 《转型中的地方政府》 · p175	转型中的地方政府 数据 quantitative
填空：`2002—2004年` | 《通知》和所得税分享改革之后，各地在2002—2004年间结合实际情…（2004年相关）	`2002—2004年` | 《通知》和所得税分享改革之后，各地在2002—2004年间结合实际情<br>— 《转型中的地方政府》 · p176	转型中的地方政府 数据 quantitative
填空：`1995—2012年` | 图4.2分别给出了1995—2012年从中央到省本级…（2012年相关）	`1995—2012年` | 图4.2分别给出了1995—2012年从中央到省本级、市三级政府一般预算<br>— 《转型中的地方政府》 · p178	转型中的地方政府 数据 quantitative
填空：`1995—2012年` | 1995—2012年省本级分享的一般预算收入基本…（2012年相关）	`1995—2012年` | 1995—2012年省本级分享的一般预算收入基本<br>— 《转型中的地方政府》 · p178	转型中的地方政府 数据 quantitative
填空：`1997—2004年` | 1997—2004年中央的收入分享比例从49%逐渐上升到…（关键百分比数据）	`1997—2004年` | 1997—2004年中央的收入分享比例从49%逐渐上升到<br>— 《转型中的地方政府》 · p178	转型中的地方政府 数据 quantitative
填空：`2001—2012年` | 2001—2012年中央的支出比例从31%下降到15%，各市的支出比…（关键百分比数据）	`2001—2012年` | 2001—2012年中央的支出比例从31%下降到15%，各市的支出比<br>— 《转型中的地方政府》 · p178	转型中的地方政府 数据 quantitative
填空：`1995—2009年` | 描述统计的时间区间为1995—2009年。…（2009年相关）	`1995—2009年` | 描述统计的时间区间为1995—2009年。<br>— 《转型中的地方政府》 · p178	转型中的地方政府 数据 quantitative
填空：`1995—2009年` | 1995—2009年市本级的收入分享比例从17%…（关键百分比数据）	`1995—2009年` | 1995—2009年市本级的收入分享比例从17%<br>— 《转型中的地方政府》 · p178	转型中的地方政府 数据 quantitative
填空：`1998—2007年` | 图4.4描绘了1998—2007年中央…（2007年相关）	`1998—2007年` | 图4.4描绘了1998—2007年中央、省本级、市本级、区县四级政府间增<br>— 《转型中的地方政府》 · p179	转型中的地方政府 数据 quantitative
填空：`1998—2007年` | 图4.5描绘了1998—2007年中央…（2007年相关）	`1998—2007年` | 图4.5描绘了1998—2007年中央、省本级、市本级、区县四级政府间营<br>— 《转型中的地方政府》 · p180	转型中的地方政府 数据 quantitative
填空：`1998—2001年` | 1998—2001年中央平均每年分享全国营业税的15%，…（关键百分比数据）	`1998—2001年` | 1998—2001年中央平均每年分享全国营业税的15%，<br>— 《转型中的地方政府》 · p180	转型中的地方政府 数据 quantitative
填空：`2004—2007年` | 2003年市本级营业税的分享比例从25%上升到28%…（关键百分比数据）	`2004—2007年` | 2003年市本级营业税的分享比例从25%上升到28%，但2004—2007年该<br>— 《转型中的地方政府》 · p180	转型中的地方政府 数据 quantitative
填空：`2001—2007年` | 图4.6描绘了2001—2007年中央…（2007年相关）	`2001—2007年` | 图4.6描绘了2001—2007年中央、省本级、市本级、区县四级政府间企<br>— 《转型中的地方政府》 · p180	转型中的地方政府 数据 quantitative
填空：`2001—2007年` | 图4.7描绘了2001—2007年中央…（2007年相关）	`2001—2007年` | 图4.7描绘了2001—2007年中央、省本级、市本级、区县四级政府间个<br>— 《转型中的地方政府》 · p181	转型中的地方政府 数据 quantitative
填空：`2003—2007年` | 年分享了54%，2003—2007年的分享比例一直维持在65%左右。…（关键百分比数据）	`2003—2007年` | 年分享了54%，2003—2007年的分享比例一直维持在65%左右。<br>— 《转型中的地方政府》 · p181	转型中的地方政府 数据 quantitative
填空：`1994—2000年` | [10] Tsui（2005）使用中国1994—2000年全国2000…（2000年相关）	`1994—2000年` | [10] Tsui（2005）使用中国1994—2000年全国2000多个县级行政区<br>— 《转型中的地方政府》 · p186	转型中的地方政府 数据 quantitative
填空：`1994—2010年` | 实，利用1994—2010年25个省区的地级市数据…（2010年相关）	`1994—2010年` | 实，利用1994—2010年25个省区的地级市数据，首先由多期GDP增长绩<br>— 《转型中的地方政府》 · p194	转型中的地方政府 数据 quantitative
填空：`2000—2005年` | 究利用2000—2005年300多个地级市的官员（市长和书记）和地区经…（2005年相关）	`2000—2005年` | 究利用2000—2005年300多个地级市的官员（市长和书记）和地区经济<br>— 《转型中的地方政府》 · p197	转型中的地方政府 数据 quantitative
填空：`1980—1992年` | 中国的体制背景下，1980—1992年中央与省签订的财政包干合约就是…（1992年相关）	`1980—1992年` | 中国的体制背景下，1980—1992年中央与省签订的财政包干合约就是<br>— 《转型中的地方政府》 · p203	转型中的地方政府 数据 quantitative
填空：`1979—2002年` | 周黎安等（2005）利用中国1979—2002年省级水平的数据发现…（2002年相关）	`1979—2002年` | 周黎安等（2005）利用中国1979—2002年省级水平的数据发现，省委<br>— 《转型中的地方政府》 · p222	转型中的地方政府 数据 quantitative
填空：`1979—2002年` | 计，在1979—2002年涉及28省区直辖市在位的187位省（市）委书…（2002年相关）	`1979—2002年` | 计，在1979—2002年涉及28省区直辖市在位的187位省（市）委书记和<br>— 《转型中的地方政府》 · p231	转型中的地方政府 数据 quantitative
填空：`2003—2010年` | （2015a）列出了2003—2010年省市两级政府的目标和实际完成的…（2010年相关）	`2003—2010年` | （2015a）列出了2003—2010年省市两级政府的目标和实际完成的GDP<br>— 《转型中的地方政府》 · p237	转型中的地方政府 数据 quantitative
填空：`2003—2010年` | 如果我们对2003—2010年分年、分省的…（2010年相关）	`2003—2010年` | 如果我们对2003—2010年分年、分省的<br>— 《转型中的地方政府》 · p237	转型中的地方政府 数据 quantitative
填空：`1999—2011年` | 我们的研究使用地市级书记和市长1999—2011年的面板数据，从动态…（2011年相关）	`1999—2011年` | 我们的研究使用地市级书记和市长1999—2011年的面板数据，从动态<br>— 《转型中的地方政府》 · p242	转型中的地方政府 数据 quantitative
填空：`1999—2007年` | 企业调查数据可以获得一个地市1999—2007年每年加总的制造业新进…（2007年相关）	`1999—2007年` | 企业调查数据可以获得一个地市1999—2007年每年加总的制造业新进<br>— 《转型中的地方政府》 · p244	转型中的地方政府 数据 quantitative
填空：`1978—2008年` | 发现，1978—2008年间…（关键百分比数据）	`1978—2008年` | 发现，1978—2008年间，中国的全社会固定资产投资增长率在-7.2%和<br>— 《转型中的地方政府》 · p246	转型中的地方政府 数据 quantitative
填空：`1998—2007年` | 这项研究采用的数据来自1998—2007年中国工业企业数据和地级层面…（2007年相关）	`1998—2007年` | 这项研究采用的数据来自1998—2007年中国工业企业数据和地级层面<br>— 《转型中的地方政府》 · p247	转型中的地方政府 数据 quantitative
填空：`2001—2002年` | 峰，例如2001—2002年党代会期间有41.6%的市委书记被替换…（关键百分比数据）	`2001—2002年` | 峰，例如2001—2002年党代会期间有41.6%的市委书记被替换，因此党<br>— 《转型中的地方政府》 · p248	转型中的地方政府 数据 quantitative
填空：`2001—2003年` | 根据这项实地调查研究，绍兴、金华和义乌在2001—2003年…（2003年相关）	`2001—2003年` | 根据这项实地调查研究，绍兴、金华和义乌在2001—2003年<br>— 《转型中的地方政府》 · p253	转型中的地方政府 数据 quantitative
填空：`1990—2010年` | 我的一项合作研究基于中国1990—2010年…（2010年相关）	`1990—2010年` | 我的一项合作研究基于中国1990—2010年<br>— 《转型中的地方政府》 · p259	转型中的地方政府 数据 quantitative
填空：`2000—2012年` | 基于2000—2012年的中国200多个城市的数据，我…（2012年相关）	`2000—2012年` | 基于2000—2012年的中国200多个城市的数据，我<br>— 《转型中的地方政府》 · p259	转型中的地方政府 数据 quantitative
填空：`2005—2011年` | [9] 基于2005—2011年35个大中城市面板数据…（2011年相关）	`2005—2011年` | [9] 基于2005—2011年35个大中城市面板数据，郑思齐等（2012）<br>— 《转型中的地方政府》 · p263	转型中的地方政府 数据 quantitative
填空：`1998—2008年` | 然而利用1998—2008年中…（2008年相关）	`1998—2008年` | 然而利用1998—2008年中<br>— 《转型中的地方政府》 · p273	转型中的地方政府 数据 quantitative
填空：`1997—2003年` | 省、自治区和直辖市1997—2003年县级面板数据，接近2万个样本观察…（2003年数据）	`1997—2003年` | 省、自治区和直辖市1997—2003年县级面板数据，接近2万个样本观察<br>— 《转型中的地方政府》 · p276	转型中的地方政府 数据 quantitative
填空：`2004—2010年` | Kahn，Li和Zhao（2015）利用2004—2010年499个环…（2010年相关）	`2004—2010年` | Kahn，Li和Zhao（2015）利用2004—2010年499个环境监测点<br>— 《转型中的地方政府》 · p278	转型中的地方政府 数据 quantitative
填空：`1961—1963年` | 经过1961—1963年的国民经济的恢复与调整…（1963年相关）	`1961—1963年` | 经过1961—1963年的国民经济的恢复与调整，1958年经济“大跃进”<br>— 《转型中的地方政府》 · p300	转型中的地方政府 数据 quantitative
填空：`1978—1979年` | 1978—1979年在四川省、北京、天津、上海等…（1979年相关）	`1978—1979年` | 1978—1979年在四川省、北京、天津、上海等<br>— 《转型中的地方政府》 · p300	转型中的地方政府 数据 quantitative
填空：`1981—1983年` | 1987年以后的承包制与1981—1983年第一轮的承包制相比有一些差…（1983年相关）	`1981—1983年` | 1987年以后的承包制与1981—1983年第一轮的承包制相比有一些差异<br>— 《转型中的地方政府》 · p302	转型中的地方政府 数据 quantitative
填空：`1970—1976年` | 据统计，1970—1976年，社队企业产值从92.5亿元增…（1976年数据）	`1970—1976年` | 据统计，1970—1976年，社队企业产值从92.5亿元增<br>— 《转型中的地方政府》 · p311	转型中的地方政府 数据 quantitative
填空：`1979—1980年` | 起和1979—1980年全国农村悄悄试行联产承包责任制有些类似。…（1980年相关）	`1979—1980年` | 起和1979—1980年全国农村悄悄试行联产承包责任制有些类似。<br>— 《转型中的地方政府》 · p312	转型中的地方政府 数据 quantitative
填空：`1985—1986年` | 在1985—1986年和1989—1990年…（1986年相关）	`1985—1986年` | 在1985—1986年和1989—1990年，其中最严重的是1989—1990年，中<br>— 《转型中的地方政府》 · p316	转型中的地方政府 数据 quantitative
填空：`1970—1971年` | 的增强，如1958年“大跃进”时期以及1970—1971年的放权；…（1971年相关）	`1970—1971年` | 的增强，如1958年“大跃进”时期以及1970—1971年的放权；<br>— 《转型中的地方政府》 · p348	转型中的地方政府 数据 quantitative
填空：`1970—2003年` | 1970—2003年间…（2003年相关）	`1970—2003年` | 1970—2003年间，有报道的与环境保护有关的公民诉讼就超过了1500<br>— 《转型中的地方政府》 · p364	转型中的地方政府 数据 quantitative
填空：`1998—2002年` | 是在1998—2002年间…（关键百分比数据）	`1998—2002年` | 是在1998—2002年间，平均每年有超过80%的县长处在任期的前三年，<br>— 《转型中的地方政府》 · p373	转型中的地方政府 数据 quantitative
填空：`1980—2006年` | Tsai（2013）使用1980—2006年中国的省级数据…（2006年相关）	`1980—2006年` | Tsai（2013）使用1980—2006年中国的省级数据，考察了党代会召开<br>— 《转型中的地方政府》 · p374	转型中的地方政府 数据 quantitative
填空：`1994—2006年` | 察1994—2006年官员特征对政府财政支出偏向时将省委书记的任期作…（2006年相关）	`1994—2006年` | 察1994—2006年官员特征对政府财政支出偏向时将省委书记的任期作<br>— 《转型中的地方政府》 · p374	转型中的地方政府 数据 quantitative
填空：`1991—2011年` | 高楠、梁平汉（2014）使用1991—2011年的省级…（2011年相关）	`1991—2011年` | 高楠、梁平汉（2014）使用1991—2011年的省级<br>— 《转型中的地方政府》 · p374	转型中的地方政府 数据 quantitative
填空：`1999—2010年` | 用1999—2010年的数据，发现党代会召开前一年支出增长率显著增…（2010年相关）	`1999—2010年` | 用1999—2010年的数据，发现党代会召开前一年支出增长率显著增<br>— 《转型中的地方政府》 · p374	转型中的地方政府 数据 quantitative
填空：`1994—2009年` | 根据1994—2009年间发生市委书记和…（2009年相关）	`1994—2009年` | 根据1994—2009年间发生市委书记和<br>— 《转型中的地方政府》 · p375	转型中的地方政府 数据 quantitative
填空：`1994—2012年` | 据1994—2012年市委书记和市长任期的频率分布情况，可以看出，分…（2012年相关）	`1994—2012年` | 据1994—2012年市委书记和市长任期的频率分布情况，可以看出，分<br>— 《转型中的地方政府》 · p376	转型中的地方政府 数据 quantitative
填空：`1990—2000年` | 比如在1990—2000年，中国维持了大约10%的增长率，其中资本投…（关键百分比数据）	`1990—2000年` | 比如在1990—2000年，中国维持了大约10%的增长率，其中资本投<br>— 《转型中的地方政府》 · p397	转型中的地方政府 数据 quantitative
填空：`1979—2007年` | 研究发现，1979—2007年中国扣除要素投入增长之后的生产效率年平…（2007年相关）	`1979—2007年` | 研究发现，1979—2007年中国扣除要素投入增长之后的生产效率年平<br>— 《转型中的地方政府》 · p397	转型中的地方政府 数据 quantitative
填空：`2008—2013年` | 均改善速度约为3.78%…（关键百分比数据）	`2008—2013年` | 均改善速度约为3.78%，而2008—2013年间生产效率的年平均改善速度<br>— 《转型中的地方政府》 · p397	转型中的地方政府 数据 quantitative
填空：`1900—1942年` | ［美］杜赞奇：《文化、权力和国家：1900—1942年的华北农村》，…（1942年相关）	`1900—1942年` | ［美］杜赞奇：《文化、权力和国家：1900—1942年的华北农村》，<br>— 《转型中的地方政府》 · p444	转型中的地方政府 数据 quantitative
填空：`1978年` | 4.2 解析1978年之前的财政分成体制…（1978年相关）	`1978年` | 4.2 解析1978年之前的财政分成体制<br>— 《转型中的地方政府》 · p5	转型中的地方政府 数据 quantitative
填空：`2012年` | 经过多年的反刍和推敲，特别是2012年以来我相继完…（2012年相关）	`2012年` | 经过多年的反刍和推敲，特别是2012年以来我相继完<br>— 《转型中的地方政府》 · p15	转型中的地方政府 数据 quantitative
填空：`2016年` | 2016年11月5日…（2016年相关）	`2016年` | 2016年11月5日<br>— 《转型中的地方政府》 · p16	转型中的地方政府 数据 quantitative
填空：`2008年` | 2008年10月于北京大学…（2008年相关）	`2008年` | 2008年10月于北京大学<br>— 《转型中的地方政府》 · p19	转型中的地方政府 数据 quantitative
填空：`2010年` | 中国的GDP总量2010年赶超日本，成为仅次于美国的世界第…（2010年相关）	`2010年` | 中国的GDP总量2010年赶超日本，成为仅次于美国的世界第<br>— 《转型中的地方政府》 · p28	转型中的地方政府 数据 quantitative
填空：`2010年` | 2010年中国赶超美…（2010年相关）	`2010年` | 2010年中国赶超美<br>— 《转型中的地方政府》 · p28	转型中的地方政府 数据 quantitative
填空：`2016年` | 截至2016年4月底，中国的外汇储备高达3.22万亿美元，雄居世界第…（2016年数据）	`2016年` | 截至2016年4月底，中国的外汇储备高达3.22万亿美元，雄居世界第<br>— 《转型中的地方政府》 · p28	转型中的地方政府 数据 quantitative
填空：`1994年` | 济学家莱斯特·布朗（Lester Brown）于1994年发表的名噪一时的著…（1994年相关）	`1994年` | 济学家莱斯特·布朗（Lester Brown）于1994年发表的名噪一时的著<br>— 《转型中的地方政府》 · p30	转型中的地方政府 数据 quantitative
填空：`2001年` | Small Planet )，到投行经济学家章家敦2001年出版的《即将崩溃的…（2001年相关）	`2001年` | Small Planet )，到投行经济学家章家敦2001年出版的《即将崩溃的<br>— 《转型中的地方政府》 · p30	转型中的地方政府 数据 quantitative
填空：`2010年` | 中国》（ The Coming Collapse of China ）…（2010年相关）	`2010年` | 中国》（ The Coming Collapse of China ），再到2010年以来国外<br>— 《转型中的地方政府》 · p30	转型中的地方政府 数据 quantitative
填空：`2014年` | 2014年瑞士世界经济论坛发布了《全球竞争力报告2014—2015》，中…（2014年相关）	`2014年` | 2014年瑞士世界经济论坛发布了《全球竞争力报告2014—2015》，中<br>— 《转型中的地方政府》 · p30	转型中的地方政府 数据 quantitative
填空：`2014年` | 截至2014年6月，…（2014年相关）	`2014年` | 截至2014年6月，<br>— 《转型中的地方政府》 · p30	转型中的地方政府 数据 quantitative
填空：`1988年` | 1988年我国关于土地使用制度的宪法修正。…（1988年相关）	`1988年` | 1988年我国关于土地使用制度的宪法修正。<br>— 《转型中的地方政府》 · p32	转型中的地方政府 数据 quantitative
填空：`1998年` | 1998年中央提出“抓大放小”的改革思路，全国开始了大规模的国企…（1998年相关）	`1998年` | 1998年中央提出“抓大放小”的改革思路，全国开始了大规模的国企<br>— 《转型中的地方政府》 · p32	转型中的地方政府 数据 quantitative
填空：`1993年` | 改制，然而其最早的尝试始于1993年山东诸城的股份制改革。…（1993年相关）	`1993年` | 改制，然而其最早的尝试始于1993年山东诸城的股份制改革。<br>— 《转型中的地方政府》 · p32	转型中的地方政府 数据 quantitative
填空：`1996年` | 1996年中央派出联合调查组…（1996年相关）	`1996年` | 1996年中央派出联合调查组<br>— 《转型中的地方政府》 · p32	转型中的地方政府 数据 quantitative
填空：`1978年` | 的过程，从1978年的26％一路下降到1994年的5％—6％。…（关键百分比数据）	`1978年` | 的过程，从1978年的26％一路下降到1994年的5％—6％。<br>— 《转型中的地方政府》 · p34	转型中的地方政府 数据 quantitative
填空：`2014年` | 之后，地方政府收入的比重开始缓慢上升，到了2014年已经达到12%的…（关键百分比数据）	`2014年` | 之后，地方政府收入的比重开始缓慢上升，到了2014年已经达到12%的<br>— 《转型中的地方政府》 · p34	转型中的地方政府 数据 quantitative
填空：`1994年` | 其次，地方政府财政支出占GDP的比重在1994年之前总体上是下…（1994年相关）	`1994年` | 其次，地方政府财政支出占GDP的比重在1994年之前总体上是下<br>— 《转型中的地方政府》 · p34	转型中的地方政府 数据 quantitative
填空：`1997年` | 降的，1997年触底之后出现了较大幅度的上升，2014年已经超过20%。…（关键百分比数据）	`1997年` | 降的，1997年触底之后出现了较大幅度的上升，2014年已经超过20%。<br>— 《转型中的地方政府》 · p34	转型中的地方政府 数据 quantitative
填空：`1993年` | —1993年的大幅下降之后触底反弹，从1993年的不到4%上升至2014年…（关键百分比数据）	`1993年` | —1993年的大幅下降之后触底反弹，从1993年的不到4%上升至2014年<br>— 《转型中的地方政府》 · p34	转型中的地方政府 数据 quantitative
填空：`2014年` | 显的下降过程，从改革之初的14%降至2014年的4%左右。…（关键百分比数据）	`2014年` | 显的下降过程，从改革之初的14%降至2014年的4%左右。<br>— 《转型中的地方政府》 · p35	转型中的地方政府 数据 quantitative
填空：`1994年` | 虽然1994年分税制改革之后，…（1994年相关）	`1994年` | 虽然1994年分税制改革之后，<br>— 《转型中的地方政府》 · p35	转型中的地方政府 数据 quantitative
填空：`2000年` | 却一直处于较高水平，2000年之后继续增加，近年来更是高达85%。…（关键百分比数据）	`2000年` | 却一直处于较高水平，2000年之后继续增加，近年来更是高达85%。<br>— 《转型中的地方政府》 · p35	转型中的地方政府 数据 quantitative
填空：`2014年` | 图1.3列出了1989—2014年省区国家行政机关人数占省区总人口的比…（2014年相关）	`2014年` | 图1.3列出了1989—2014年省区国家行政机关人数占省区总人口的比<br>— 《转型中的地方政府》 · p35	转型中的地方政府 数据 quantitative
填空：`2005年` | [5] 一个惊人的事实是，2005年之前这个比例实际上…（2005年相关）	`2005年` | [5] 一个惊人的事实是，2005年之前这个比例实际上<br>— 《转型中的地方政府》 · p35	转型中的地方政府 数据 quantitative
填空：`2005年` | 2005年以后这个比例逐年增加，到2014年底，100个人当中…（2005年相关）	`2005年` | 2005年以后这个比例逐年增加，到2014年底，100个人当中<br>— 《转型中的地方政府》 · p35	转型中的地方政府 数据 quantitative
填空：`2011年` | 得的数据，截止到2011年，在全国所有政府公务员当中，中央公务员…（2011年相关）	`2011年` | 得的数据，截止到2011年，在全国所有政府公务员当中，中央公务员<br>— 《转型中的地方政府》 · p36	转型中的地方政府 数据 quantitative
填空：`2008年` | —2008年中央政府机关人数占全国政府机关人数的比例。…（2008年相关）	`2008年` | —2008年中央政府机关人数占全国政府机关人数的比例。<br>— 《转型中的地方政府》 · p36	转型中的地方政府 数据 quantitative
填空：`1989年` | 的最高值（1989年）只有1.68%，1998年国家机关改革之后还大幅度下…（关键百分比数据）	`1989年` | 的最高值（1989年）只有1.68%，1998年国家机关改革之后还大幅度下<br>— 《转型中的地方政府》 · p36	转型中的地方政府 数据 quantitative
填空：`1978年` | 图1.2也清楚地表明，在计划经济的后期（1978年），地方政…（1978年相关）	`1978年` | 图1.2也清楚地表明，在计划经济的后期（1978年），地方政<br>— 《转型中的地方政府》 · p37	转型中的地方政府 数据 quantitative
填空：`1984年` | 从1984年开始，中国进行干部人事制度改革，由原来的…（1984年相关）	`1984年` | 从1984年开始，中国进行干部人事制度改革，由原来的<br>— 《转型中的地方政府》 · p37	转型中的地方政府 数据 quantitative
填空：`1993年` | 1993年，鉴于财政包干制下中央的相对收入比重大幅下降，中…（1993年相关）	`1993年` | 1993年，鉴于财政包干制下中央的相对收入比重大幅下降，中<br>— 《转型中的地方政府》 · p38	转型中的地方政府 数据 quantitative
填空：`1994年` | 行税收返还制度，保证各个省、市、自治区在1994年的财政收入不低…（1994年相关）	`1994年` | 行税收返还制度，保证各个省、市、自治区在1994年的财政收入不低<br>— 《转型中的地方政府》 · p38	转型中的地方政府 数据 quantitative
填空：`1993年` | 于1993年的水平，还有其他一些安抚措施，分税制才顺利实施。…（1993年相关）	`1993年` | 于1993年的水平，还有其他一些安抚措施，分税制才顺利实施。<br>— 《转型中的地方政府》 · p38	转型中的地方政府 数据 quantitative
填空：`2006年` | 2006年开启的医疗体制改革也是一个中央部委之间、中央与地方以及…（2006年相关）	`2006年` | 2006年开启的医疗体制改革也是一个中央部委之间、中央与地方以及<br>— 《转型中的地方政府》 · p38	转型中的地方政府 数据 quantitative
填空：`2002年` | Li（2015）利用2000—2002年企业所得税由地方税过渡到中央和地方…（2002年相关）	`2002年` | Li（2015）利用2000—2002年企业所得税由地方税过渡到中央和地方<br>— 《转型中的地方政府》 · p44	转型中的地方政府 数据 quantitative
填空：`1990年` | [4] 1990年之前我们只选择了1978、1980和1985年作为代表性年…（1990年相关）	`1990年` | [4] 1990年之前我们只选择了1978、1980和1985年作为代表性年<br>— 《转型中的地方政府》 · p54	转型中的地方政府 数据 quantitative
填空：`2008年` | [6] 2008年以后《北京统计年鉴》不再报告中央机关人数。…（2008年相关）	`2008年` | [6] 2008年以后《北京统计年鉴》不再报告中央机关人数。<br>— 《转型中的地方政府》 · p54	转型中的地方政府 数据 quantitative
填空：`2008年` | 化》，《中国青年报》2008年4月24日。…（2008年相关）	`2008年` | 化》，《中国青年报》2008年4月24日。<br>— 《转型中的地方政府》 · p54	转型中的地方政府 数据 quantitative
